protein,rank
RETN_HUMAN,0.02895192796871189
FSTL3_HUMAN,0.025443411705298586
PDIA6_HUMAN,0.03263586747913803
VAT1_HUMAN,0.03138876326379256
ASPG_HUMAN,0.02918509580780613
ADA2_HUMAN,0.03296213906345828
HMHA1_HUMAN,0.028569497154232053
TENA_HUMAN,0.025791047721333563
FETA_HUMAN,0.023063227103488362
GDIB_HUMAN,0.0282055756144264
CERU_HUMAN,0.02692547959406335
MSLN_HUMAN,0.021193955258966415
ARGI1_HUMAN,0.02939529532199004
ELNE_HUMAN,0.029492527476321584
CALU_HUMAN,0.025860097953460327
ANO8_HUMAN,0.025876616708487232
MA2B1_HUMAN,0.030551321990062417
AMELX_HUMAN,0.025014683645019964
MFGM_HUMAN,0.10896088058019078
GAS6_HUMAN,0.026894143165708786
CRDL1_HUMAN,0.025044067894146885
PA2G4_HUMAN,0.034217644987902494
SCG1_HUMAN,0.024909844631906545
NB5R3_HUMAN,0.137561164077997
MXRA8_HUMAN,0.02548032536200002
PNCB_HUMAN,0.027566932005700144
BGLR_HUMAN,0.025468242012828164
PLAC8_HUMAN,0.030148357180126303
RCN1_HUMAN,0.025405123656219983
FA20C_HUMAN,0.025421151973733652
SDC2_HUMAN,0.02763753779517501
RNT2_HUMAN,0.03141844037011399
CYTC_HUMAN,0.02599811927239908
GRAN_HUMAN,0.027748056237040637
SCG3_HUMAN,0.02532027048704378
FRK_HUMAN,0.030812787798279437
SDCB1_HUMAN,0.027868866194330856
STC2_HUMAN,0.1126133482287081
KPCD_HUMAN,0.022797894154169947
VGF_HUMAN,0.025589401569520626
FBN1_HUMAN,0.10138685927625157
TRFM_HUMAN,0.020016488509775422
MEPE_HUMAN,0.025559085196924514
FSTL1_HUMAN,0.02546665792411625
AMBN_HUMAN,0.024806664467652194
SPP24_HUMAN,0.023853669042819967
KTN1_HUMAN,0.025708587838396215
A1AT_HUMAN,0.027112864995723605
NOTUM_HUMAN,0.02479257072862674
CO3_HUMAN,0.02045118700019588
SRCH_HUMAN,0.025559297687447326
PRS23_HUMAN,0.02587661670848723
IBP4_HUMAN,0.025223718543004068
AGAL_HUMAN,0.11354483499141886
PSMD1_HUMAN,0.02603113856152161
PRDX6_HUMAN,0.032079076180002365
LAMC1_HUMAN,0.02353540315520636
ANXA2_HUMAN,0.029107312895273886
CAP7_HUMAN,0.03104793896180791
ALBU_HUMAN,0.021386953273599518
VWA1_HUMAN,0.02583402860617267
BMP4_HUMAN,0.020478017464279553
ITIH2_HUMAN,0.02493509507591571
APOA2_HUMAN,0.025908703789259083
NPC2_HUMAN,0.1299846622501187
APOA5_HUMAN,0.024765263758575115
FA20A_HUMAN,0.025186154362307242
CAP1_HUMAN,0.027781360844564056
EVA1A_HUMAN,0.02572618606656566
LYSC_HUMAN,0.030469176188038672
CREG1_HUMAN,0.03105333840959445
ENAM_HUMAN,0.024797097719824617
APOE_HUMAN,0.026407537456316323
IBP5_HUMAN,0.02520424102630681
ARSB_HUMAN,0.02852453803112039
A4_HUMAN,0.01814963561355522
IMDH1_HUMAN,0.029623969146973326
TGO1_HUMAN,0.025328610217828226
IBP1_HUMAN,0.02532168032568267
TCPQ_HUMAN,0.02685070851448898
GGH_HUMAN,0.08059075362561698
SCG2_HUMAN,0.02515387659404771
IBP7_HUMAN,0.02559101365695045
ANT3_HUMAN,0.02501869296791669
UN13D_HUMAN,0.030239304537968435
KNG1_HUMAN,0.01754070860974392
